x,y,z,color,target,time,
-0.333741,-0.148731,1.00633,240,5,0.35, 
-0.333741,-0.148731,1.00633,240,5,0.351, 
-0.333741,-0.148731,1.00633,240,5,0.352, 
-0.333741,-0.148731,1.00633,240,5,0.353, 
-0.333741,-0.148731,1.00633,240,5,0.354, 
-0.333741,-0.148731,1.00633,240,5,0.355, 
-0.333741,-0.148731,1.00633,240,5,0.356, 
-0.333741,-0.148731,1.00633,240,5,0.357, 
-0.333741,-0.148731,1.00633,240,5,0.358, 
-0.333604,-0.14759,1.00714,240,5,0.359, 
-0.333604,-0.14759,1.00714,240,5,0.36, 
-0.333604,-0.14759,1.00714,240,5,0.361, 
-0.333604,-0.14759,1.00714,240,5,0.362, 
-0.333604,-0.14759,1.00714,240,5,0.363, 
-0.333604,-0.14759,1.00714,240,5,0.364, 
-0.333604,-0.14759,1.00714,240,5,0.365, 
-0.333604,-0.14759,1.00714,240,5,0.366, 
-0.333604,-0.14759,1.00714,240,5,0.367, 
-0.333604,-0.14759,1.00714,240,5,0.368, 
-0.333604,-0.14759,1.00714,240,5,0.369, 
-0.333604,-0.14759,1.00714,240,5,0.37, 
-0.333604,-0.14759,1.00714,240,5,0.371, 
-0.333604,-0.14759,1.00714,240,5,0.372, 
-0.333604,-0.14759,1.00714,240,5,0.373, 
-0.333604,-0.14759,1.00714,240,5,0.374, 
-0.333604,-0.14759,1.00714,240,5,0.375, 
-0.333604,-0.14759,1.00714,240,5,0.376, 
-0.333604,-0.14759,1.00714,240,5,0.377, 
-0.333604,-0.14759,1.00714,240,5,0.378, 
-0.333604,-0.14759,1.00714,240,5,0.379, 
-0.333604,-0.14759,1.00714,240,5,0.38, 
-0.333604,-0.14759,1.00714,240,5,0.381, 
-0.333604,-0.14759,1.00714,240,5,0.382, 
-0.333604,-0.14759,1.00714,240,5,0.383, 
-0.333604,-0.14759,1.00714,240,5,0.384, 
-0.333604,-0.14759,1.00714,240,5,0.385, 
-0.333604,-0.14759,1.00714,240,5,0.386, 
-0.333604,-0.14759,1.00714,240,5,0.387, 
-0.333604,-0.14759,1.00714,240,5,0.388, 
-0.333604,-0.14759,1.00714,240,5,0.389, 
-0.333604,-0.14759,1.00714,240,5,0.39, 
-0.333604,-0.14759,1.00714,240,5,0.391, 
-0.333604,-0.14759,1.00714,240,5,0.392, 
-0.333604,-0.14759,1.00714,240,5,0.393, 
-0.333604,-0.14759,1.00714,240,5,0.394, 
-0.333604,-0.14759,1.00714,240,5,0.395, 
-0.335915,-0.14757,1.0075,240,5,0.396, 
-0.335915,-0.14757,1.0075,240,5,0.397, 
-0.335915,-0.14757,1.0075,240,5,0.398, 
-0.335915,-0.14757,1.0075,240,5,0.399, 
-0.335915,-0.14757,1.0075,240,5,0.4, 
-0.335915,-0.14757,1.0075,240,5,0.401, 
-0.335915,-0.14757,1.0075,240,5,0.402, 
-0.335915,-0.14757,1.0075,240,5,0.403, 
-0.338226,-0.14755,1.00786,240,5,0.404, 
-0.338226,-0.14755,1.00786,240,5,0.405, 
-0.338226,-0.14755,1.00786,240,5,0.406, 
-0.338226,-0.14755,1.00786,240,5,0.407, 
-0.338226,-0.14755,1.00786,240,5,0.408, 
-0.340537,-0.14753,1.00822,240,5,0.409, 
-0.340537,-0.14753,1.00822,240,5,0.41, 
-0.340537,-0.14753,1.00822,240,5,0.411, 
-0.340537,-0.14753,1.00822,240,5,0.412, 
-0.342848,-0.14751,1.00857,240,5,0.413, 
-0.342848,-0.14751,1.00857,240,5,0.414, 
-0.342848,-0.14751,1.00857,240,5,0.415, 
-0.345159,-0.147489,1.00893,240,5,0.416, 
-0.345159,-0.147489,1.00893,240,5,0.417, 
-0.345159,-0.147489,1.00893,240,5,0.418, 
-0.347471,-0.147469,1.00929,240,5,0.419, 
-0.347471,-0.147469,1.00929,240,5,0.42, 
